Project Name,URL,Forks,Open issues,Size Byte,Stars,Topics,Contributors,Language:
freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,28392,146,309383,343522,"careers, certification, community, curriculum, d3, education, freecodecamp, hacktoberfest, javascript, learn-to-code, math, nodejs, nonprofits, programming, react, teachers",4846,JavaScript,47.13208591451527%,TypeScript,46.363825163477%,CSS,6.048584710951426%,Shell,0.16253651789473467%,Dockerfile,0.1421808030664467%,EJS,0.1109515291779847%,HTML,0.03798015652771701%,Less,0.0018552043894135852%
vuejs/vue,https://github.com/vuejs/vue,31855,569,27822,194690,"framework, frontend, javascript, vue",337,JavaScript,97.67871318238994%,TypeScript,0.7579405204638815%,HTML,0.6095987801873392%,Vue,0.45305569974346893%,CSS,0.3861806051290498%,Shell,0.114511212086315%
kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,27496,123,111076,190923,"angular-roadmap, backend-roadmap, computer-science, dba-roadmap, developer-roadmap, devops-roadmap, engineering, frontend-roadmap, go-roadmap, java-roadmap, python-roadmap, react-roadmap, roadmap, study-plan",108,TypeScript,93.43328420813967%,JavaScript,5.675376941389866%,CSS,0.81694252352341%,Shell,0.07439632694705815%
public-apis/public-apis,https://github.com/public-apis/public-apis,21674,1,5423,187743,"api, apis, dataset, development, free, list, lists, open-source, public, public-api, public-apis, resources, software",1378,Python,96.76794721617938%,Shell,3.232052783820612%
facebook/react,https://github.com/facebook/react,38148,911,176316,185825,"declarative, frontend, javascript, library, react, ui",1714,JavaScript,95.58231292494882%,HTML,1.934411018150176%,CSS,1.020112963554106%,C++,0.7200357367210583%,TypeScript,0.3393492423753341%,CoffeeScript,0.2736194341674991%,C,0.0849674042270999%,Shell,0.037906032392989446%,Python,0.0042117813769988275%,Makefile,0.003073462085918064%
donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,31589,296,11154,171120,"design, design-patterns, design-system, development, interview, interview-practice, interview-questions, programming, python, system, web, web-application, webapp",113,Python,97.96574791698745%,Shell,2.034252083012541%
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,86590,2463,878907,164054,"deep-learning, deep-neural-networks, distributed, machine-learning, ml, neural-network, python, tensorflow",3967,C++,62.35669678322855%,Python,23.538412913501823%,MLIR,4.343523294501741%,Starlark,3.584586925504027%,HTML,2.5224711876256722%,Go,1.1015275756619365%,C,0.5927686159116208%,Java,0.567216021959751%,Jupyter Notebook,0.4103598894526558%,Shell,0.33724913532049094%,Dockerfile,0.18341954862355223%,Objective-C++,0.1483863254879557%,CMake,0.08904062249378472%,Objective-C,0.08515342458502616%,Smarty,0.04826110679741466%,Swift,0.030707356396093236%,Batchfile,0.02556228234322378%,C#,0.0072641405395466215%,SourcePawn,0.004539549593252534%,Ruby,0.0042273680940722565%,Perl,0.0040562065134872064%,LLVM,0.0035179625493832784%,Pawn,0.0028548459856072377%,Roff,0.0027095201152991773%,Cython,0.002432862717749758%,JavaScript,0.0015377630054449246%,Makefile,0.0014855533409268433%
twbs/bootstrap,https://github.com/twbs/bootstrap,76435,434,197103,156261,"bootstrap, css, css-framework, html, javascript, sass, scss",1513,JavaScript,41.398837288817475%,HTML,31.633191426065714%,SCSS,15.366515575108778%,CSS,11.549544504125693%,PowerShell,0.05191120588233827%
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,23904,582,9750,143176,"cli, cli-app, hacktoberfest, oh-my-zsh, oh-my-zsh-plugin, oh-my-zsh-theme, ohmyzsh, plugin-framework, plugins, productivity, shell, terminal, theme, themes, zsh, zsh-configuration",2257,Shell,98.32614554617709%,Python,1.2923807087844943%,Roff,0.30112920491469386%,Makefile,0.08034454012371993%
flutter/flutter,https://github.com/flutter/flutter,21419,10672,190630,138637,"android, app-framework, dart, dart-platform, desktop, fuchsia, ios, linux-desktop, macos, material-design, mobile, skia, web, web-framework, windows",1079,Dart,99.06921823809758%,Objective-C,0.19983812966429482%,Java,0.17239510322051158%,C++,0.13470062523762721%,Shell,0.09968884868294077%,CMake,0.08783954989820451%,Ruby,0.0700403725540638%,HTML,0.04260785826321237%,Batchfile,0.030024811203835773%,Swift,0.02913548306580465%,Kotlin,0.01867589089865368%,PowerShell,0.009797326532446938%,Dockerfile,0.009475654652733551%,C,0.009103524438947476%,CSS,0.0089416372837976%,JavaScript,0.008516946305352477%
trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,22945,238,4415,138451,"algorithm, algorithms, computer-science, data-structures, interview, interview-preparation, javascript, javascript-algorithms",196,JavaScript,99.98982637990623%,Shell,0.01017362009377171%
TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,35166,249,12482,134082,"algorithm, algorithm-competitions, algorithms-implemented, algos, community-driven, education, hacktoberfest, interview, learn, practice, python, searches, sorting-algorithms, sorts",830,Python,100.0%
microsoft/vscode,https://github.com/microsoft/vscode,22035,6048,481237,129793,"editor, electron, microsoft, typescript, visual-studio-code",2006,TypeScript,93.628378270452%,JavaScript,3.2387444694296468%,CSS,1.4056632984531379%,HTML,0.7240565496263575%,Inno Setup,0.7064675092423958%,Shell,0.12262266795612603%,Batchfile,0.04329269630116498%,PowerShell,0.027433687292009134%,SCSS,0.01567506220079829%,Groovy,0.009146114724411123%,Cuda,0.008461553184447563%,C++,0.006391569480272031%,Python,0.005599899672150905%,Makefile,0.005034088603405512%,Perl,0.004475262856496482%,Ruby,0.003965334362441992%,TeX,0.003730161860617775%,Objective-C++,0.0032295471290117693%,Objective-C,0.0032295471290117693%,Clojure,0.0028080993782178755%,Handlebars,0.0024774608112967%,Less,0.0023959653898724662%,PHP,0.0023237837308967163%,Julia,0.0021887341753937008%,Jupyter Notebook,0.0021631213286603702%,Visual Basic .NET,0.002079297466624016%,C,0.0019046644207149441%,C#,0.0016508643939937594%,Pug,0.0015228001603271068%,Go,0.001518143279102865%,F#,0.0014762313480846878%,Java,0.0013947359266604541%,CoffeeScript,0.0013737799611513654%,Rust,0.00123873040564835%
torvalds/linux,https://github.com/torvalds/linux,42356,319,3747198,129794,,None,C,98.25838685213569%,Assembly,0.8855137950799141%,Shell,0.32664729652411484%,Makefile,0.2143079381223073%,Python,0.1175901997490027%,Perl,0.11275691491226539%,C++,0.02742556708884218%,Roff,0.01668852067287087%,SmPL,0.014951007521511205%,Yacc,0.011912453406194037%,Lex,0.005963237737586337%,Awk,0.004358322540528019%,UnrealScript,0.001668720316303395%
vinta/awesome-python,https://github.com/vinta/awesome-python,20993,241,6616,122310,"awesome, collections, python, python-framework, python-library, python-resources",416,Python,92.58448060075094%,Makefile,7.415519399249061%
airbnb/javascript,https://github.com/airbnb/javascript,23228,134,3465,121697,"arrow-functions, es2015, es2016, es2017, es2018, es6, eslint, javascript, linting, naming-conventions, style-guide, style-linter, styleguide, tc39",528,JavaScript,100.0%
Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,40784,71,150622,119770,"algorithms, interview, java, jvm, mysql, redis, spring, system, system-design, zookeeper",365,Java,100.0%
jackfrued/Python-100-Days,https://github.com/jackfrued/Python-100-Days,45088,632,309850,116720,,14,Python,35.990656574090266%,HTML,32.43874024843769%,Jupyter Notebook,30.438626304219273%,Java,0.9192155137017922%,CSS,0.13221458446704556%,JavaScript,0.08054677508393564%
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl,7566,4954,63939,108274,,970,Python,99.65811008310602%,Shell,0.150586415121747%,Makefile,0.10680312800410562%,ActionScript,0.07365732965800388%,Batchfile,0.010843044110120105%
facebook/react-native,https://github.com/facebook/react-native,21966,2217,847639,101978,,3129,JavaScript,36.69914757421203%,Java,21.990029199239498%,C++,19.188128251544054%,Objective-C,9.526214939365202%,Objective-C++,6.876836479884305%,Starlark,2.5278735866945015%,Kotlin,0.8636339829160153%,Ruby,0.8506878083805377%,Shell,0.49806120691214584%,Makefile,0.4592167718104912%,CMake,0.31054266698525684%,C,0.1110178802631372%,Assembly,0.08819359721223344%,HTML,0.008707632461533605%,Batchfile,0.0017084221190653169%
electron/electron,https://github.com/electron/electron,13379,1554,115403,101163,"c-plus-plus, chrome, css, electron, html, javascript, nodejs, v8, works-with-codespaces",1293,C++,56.489138093861676%,TypeScript,24.09311508732016%,Objective-C++,6.6391394924761205%,JavaScript,6.582728710091203%,HTML,3.183246463836493%,Python,2.051600880727493%,Objective-C,0.7361373998825164%,Shell,0.08629784093890985%,Batchfile,0.04572137202744481%,C,0.04225813627299888%,CSS,0.040976073036978033%,PowerShell,0.009290795918177058%
d3/d3,https://github.com/d3/d3,23035,3,42311,100846,"chart, charts, data-visualization, svg, visualization",137,JavaScript,100.0%
