Project Name,URL,Forks,Open issues,Size Byte,Stars,Topics,Contributors,Language:
freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,28391,147,309383,343521,"careers, certification, community, curriculum, d3, education, freecodecamp, hacktoberfest, javascript, learn-to-code, math, nodejs, nonprofits, programming, react, teachers",4846,JavaScript,47.13208591451527%,TypeScript,46.363825163477%,CSS,6.048584710951426%,Shell,0.16253651789473467%,Dockerfile,0.1421808030664467%,EJS,0.1109515291779847%,HTML,0.03798015652771701%,Less,0.0018552043894135852%
vuejs/vue,https://github.com/vuejs/vue,31855,569,27822,194689,"framework, frontend, javascript, vue",337,JavaScript,97.67871318238994%,TypeScript,0.7579405204638815%,HTML,0.6095987801873392%,Vue,0.45305569974346893%,CSS,0.3861806051290498%,Shell,0.114511212086315%
kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,27496,123,111076,190918,"angular-roadmap, backend-roadmap, computer-science, dba-roadmap, developer-roadmap, devops-roadmap, engineering, frontend-roadmap, go-roadmap, java-roadmap, python-roadmap, react-roadmap, roadmap, study-plan",108,TypeScript,93.43328420813967%,JavaScript,5.675376941389866%,CSS,0.81694252352341%,Shell,0.07439632694705815%
public-apis/public-apis,https://github.com/public-apis/public-apis,21673,1,5423,187741,"api, apis, dataset, development, free, list, lists, open-source, public, public-api, public-apis, resources, software",1378,Python,96.76794721617938%,Shell,3.232052783820612%
facebook/react,https://github.com/facebook/react,38148,911,176316,185825,"declarative, frontend, javascript, library, react, ui",1714,JavaScript,95.58231292494882%,HTML,1.934411018150176%,CSS,1.020112963554106%,C++,0.7200357367210583%,TypeScript,0.3393492423753341%,CoffeeScript,0.2736194341674991%,C,0.0849674042270999%,Shell,0.037906032392989446%,Python,0.0042117813769988275%,Makefile,0.003073462085918064%
donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,31588,296,11154,171109,"design, design-patterns, design-system, development, interview, interview-practice, interview-questions, programming, python, system, web, web-application, webapp",113,Python,97.96574791698745%,Shell,2.034252083012541%
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,86590,2462,878907,164052,"deep-learning, deep-neural-networks, distributed, machine-learning, ml, neural-network, python, tensorflow",3967,C++,62.35669678322855%,Python,23.538412913501823%,MLIR,4.343523294501741%,Starlark,3.584586925504027%,HTML,2.5224711876256722%,Go,1.1015275756619365%,C,0.5927686159116208%,Java,0.567216021959751%,Jupyter Notebook,0.4103598894526558%,Shell,0.33724913532049094%,Dockerfile,0.18341954862355223%,Objective-C++,0.1483863254879557%,CMake,0.08904062249378472%,Objective-C,0.08515342458502616%,Smarty,0.04826110679741466%,Swift,0.030707356396093236%,Batchfile,0.02556228234322378%,C#,0.0072641405395466215%,SourcePawn,0.004539549593252534%,Ruby,0.0042273680940722565%,Perl,0.0040562065134872064%,LLVM,0.0035179625493832784%,Pawn,0.0028548459856072377%,Roff,0.0027095201152991773%,Cython,0.002432862717749758%,JavaScript,0.0015377630054449246%,Makefile,0.0014855533409268433%
twbs/bootstrap,https://github.com/twbs/bootstrap,76436,433,197103,156259,"bootstrap, css, css-framework, html, javascript, sass, scss",1513,JavaScript,41.398837288817475%,HTML,31.633191426065714%,SCSS,15.366515575108778%,CSS,11.549544504125693%,PowerShell,0.05191120588233827%
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,23904,582,9750,143174,"cli, cli-app, hacktoberfest, oh-my-zsh, oh-my-zsh-plugin, oh-my-zsh-theme, ohmyzsh, plugin-framework, plugins, productivity, shell, terminal, theme, themes, zsh, zsh-configuration",2257,Shell,98.32614554617709%,Python,1.2923807087844943%,Roff,0.30112920491469386%,Makefile,0.08034454012371993%
flutter/flutter,https://github.com/flutter/flutter,21416,10673,190630,138635,"android, app-framework, dart, dart-platform, desktop, fuchsia, ios, linux-desktop, macos, material-design, mobile, skia, web, web-framework, windows",1079,Dart,99.06921823809758%,Objective-C,0.19983812966429482%,Java,0.17239510322051158%,C++,0.13470062523762721%,Shell,0.09968884868294077%,CMake,0.08783954989820451%,Ruby,0.0700403725540638%,HTML,0.04260785826321237%,Batchfile,0.030024811203835773%,Swift,0.02913548306580465%,Kotlin,0.01867589089865368%,PowerShell,0.009797326532446938%,Dockerfile,0.009475654652733551%,C,0.009103524438947476%,CSS,0.0089416372837976%,JavaScript,0.008516946305352477%
trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,22944,238,4415,138450,"algorithm, algorithms, computer-science, data-structures, interview, interview-preparation, javascript, javascript-algorithms",196,JavaScript,99.98982637990623%,Shell,0.01017362009377171%
TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,35166,249,12482,134082,"algorithm, algorithm-competitions, algorithms-implemented, algos, community-driven, education, hacktoberfest, interview, learn, practice, python, searches, sorting-algorithms, sorts",830,Python,100.0%
torvalds/linux,https://github.com/torvalds/linux,42355,319,3747198,129792,,None,C,98.25838685213569%,Assembly,0.8855137950799141%,Shell,0.32664729652411484%,Makefile,0.2143079381223073%,Python,0.1175901997490027%,Perl,0.11275691491226539%,C++,0.02742556708884218%,Roff,0.01668852067287087%,SmPL,0.014951007521511205%,Yacc,0.011912453406194037%,Lex,0.005963237737586337%,Awk,0.004358322540528019%,UnrealScript,0.001668720316303395%
microsoft/vscode,https://github.com/microsoft/vscode,22036,6044,481237,129792,"editor, electron, microsoft, typescript, visual-studio-code",2006,TypeScript,93.626909173465%,JavaScript,3.2394912227592894%,CSS,1.4059874005113224%,HTML,0.7242234944546347%,Inno Setup,0.7066303985872608%,Shell,0.12265094091388797%,Batchfile,0.043302678244914246%,PowerShell,0.027440012643552933%,SCSS,0.015678676380614355%,Groovy,0.009148223532836184%,Cuda,0.008463504154360155%,C++,0.006393043176587404%,Python,0.005601190834132134%,Makefile,0.005035249307024397%,Perl,0.004476294712350088%,Ruby,0.0039662486447097816%,TeX,0.00373102191945101%,Objective-C++,0.0032302917617219418%,Objective-C,0.0032302917617219418%,Clojure,0.0028087468382384006%,Handlebars,0.0024780320363894347%,Less,0.002396517824666098%,PHP,0.0023243195228539997%,Julia,0.002189238829141042%,Jupyter Notebook,0.002163620076885136%,Visual Basic .NET,0.00207977688768399%,C,0.0019051035768482684%,C#,0.0016512450317670198%,Pug,0.0015231512704874908%,Go,0.0015184933155318716%,F#,0.0014765717209312985%,Java,0.001395057509207962%,CoffeeScript,0.0013740967119076754%,Rust,0.0012390160181947173%
vinta/awesome-python,https://github.com/vinta/awesome-python,20993,241,6616,122306,"awesome, collections, python, python-framework, python-library, python-resources",416,Python,92.58448060075094%,Makefile,7.415519399249061%
